id,label,categoryName,parent_id,degree,depth
3920_3203859_4095693,Books>Medical Books>Medical Instruments & Supplies Books,Medical Instruments & Supplies Books,3920_3203859,0.0,3
3920_3203859_7571972,Books>Medical Books>Medical Reference Books,Medical Reference Books,3920_3203859,0.0,3
3920_3203859_1422528,Books>Medical Books>Medical Research Books,Medical Research Books,3920_3203859,0.0,3
3920_3203859_8043968,Books>Medical Books>Medical Test Preparation & Review Books,Medical Test Preparation & Review Books,3920_3203859,0.0,3
3920_3203859_9771977,Books>Medical Books>Medical Transportation Books,Medical Transportation Books,3920_3203859,0.0,3
3920_3203859_3555432,Books>Medical Books>Mental Health Books,Mental Health Books,3920_3203859,0.0,3
3920_3203859_9896579,Books>Medical Books>Microbiology Books,Microbiology Books,3920_3203859,0.0,3
3920_3203859_4069562,Books>Medical Books>Nephrology Books,Nephrology Books,3920_3203859,0.0,3
3920_3203859_7904119,Books>Medical Books>Neurology Books,Neurology Books,3920_3203859,0.0,3
3920_3203859_4569824,Books>Medical Books>Neuroscience Books,Neuroscience Books,3920_3203859,0.0,3
3920_3203859_7456581,Books>Medical Books>Nosology Books,Nosology Books,3920_3203859,0.0,3
3920_3203859_7271537,Books>Medical Books>Nursing Books,Nursing Books,3920_3203859,0.0,3
3920_3203859_4773626,Books>Medical Books>Nursing Home Care Books,Nursing Home Care Books,3920_3203859,0.0,3
3920_3203859_9547523,Books>Medical Books>Nutrition Books,Nutrition Books,3920_3203859,0.0,3
3920_3203859_5290954,Books>Medical Books>Occupational & Industrial Medicine Books,Occupational & Industrial Medicine Books,3920_3203859,0.0,3
3920_3203859_1669964,Books>Medical Books>Oncology Books,Oncology Books,3920_3203859,0.0,3
3920_3203859_8702520,Books>Medical Books>Opthalmology Books,Opthalmology Books,3920_3203859,0.0,3
3920_3203859_7359686,Books>Medical Books>Optometry Books,Optometry Books,3920_3203859,0.0,3
3920_3203859_2383425,Books>Medical Books>Orthopedics Books,Orthopedics Books,3920_3203859,0.0,3
3920_3203859_1715349,Books>Medical Books>Osteopathy Books,Osteopathy Books,3920_3203859,0.0,3
3920_3203859_5619006,Books>Medical Books>Otorhinolaryngology Books,Otorhinolaryngology Books,3920_3203859,0.0,3
3920_3203859_9741549,Books>Medical Books>Pain Medicine Books,Pain Medicine Books,3920_3203859,0.0,3
3920_3203859_9289112,Books>Medical Books>Parasitology Books,Parasitology Books,3920_3203859,0.0,3
3920_3203859_3387134,Books>Medical Books>Pathology Books,Pathology Books,3920_3203859,0.0,3
3920_3203859_6187689,Books>Medical Books>Pathophysiology Books,Pathophysiology Books,3920_3203859,0.0,3
3920_3203859_9667058,Books>Medical Books>Pediatric Emergencies Books,Pediatric Emergencies Books,3920_3203859,0.0,3
3920_3203859_3405267,Books>Medical Books>Pediatrics Books,Pediatrics Books,3920_3203859,0.0,3
3920_3203859_3471761,Books>Medical Books>Perinatology & Neonatology Books,Perinatology & Neonatology Books,3920_3203859,0.0,3
3920_3203859_8756084,Books>Medical Books>Pharmacology Books,Pharmacology Books,3920_3203859,0.0,3
3920_3203859_7163123,Books>Medical Books>Pharmacy Books,Pharmacy Books,3920_3203859,0.0,3
3920_3203859_1413842,Books>Medical Books>Physical Medicine & Rehabilitation Books,Physical Medicine & Rehabilitation Books,3920_3203859,0.0,3
3920_3203859_9283050,Books>Medical Books>Physician & Patient Books,Physician & Patient Books,3920_3203859,0.0,3
3920_3203859_4106895,Books>Medical Books>Physicians Books,Physicians Books,3920_3203859,0.0,3
3920_3203859_6767366,Books>Medical Books>Physiology Books,Physiology Books,3920_3203859,0.0,3
3920_3203859_3684582,Books>Medical Books>Podiatry Books,Podiatry Books,3920_3203859,0.0,3
3920_3203859_6098161,Books>Medical Books>Practice Management & Reimbursement Books,Practice Management & Reimbursement Books,3920_3203859,0.0,3
3920_3203859_9657752,Books>Medical Books>Preventive Medicine Books,Preventive Medicine Books,3920_3203859,0.0,3
3920_3203859_5236472,Books>Medical Books>Prosthesis Books,Prosthesis Books,3920_3203859,0.0,3
3920_3203859_1473160,Books>Medical Books>Psychiatry Books,Psychiatry Books,3920_3203859,0.0,3
3920_3203859_5922091,Books>Medical Books>Public Health Books,Public Health Books,3920_3203859,0.0,3
3920_3203859_5770698,Books>Medical Books>Pulmonary & Thoracic Medicine Books,Pulmonary & Thoracic Medicine Books,3920_3203859,0.0,3
3920_3203859_5160612,Books>Medical Books>Radiology, Radiotherapy & Nuclear Medicine Books,Radiology, Radiotherapy & Nuclear Medicine Books,3920_3203859,0.0,3
3920_3203859_5258556,Books>Medical Books>Reproductive Medicine & Technology Books,Reproductive Medicine & Technology Books,3920_3203859,0.0,3
3920_3203859_6684873,Books>Medical Books>Rheumatology Books,Rheumatology Books,3920_3203859,0.0,3
3920_3203859_8800728,Books>Medical Books>Sports Medicine Books,Sports Medicine Books,3920_3203859,0.0,3
3920_3203859_4057307,Books>Medical Books>Surgery Books,Surgery Books,3920_3203859,0.0,3
3920_3203859_7085347,Books>Medical Books>Terminal Care Books,Terminal Care Books,3920_3203859,0.0,3
3920_3203859_9959387,Books>Medical Books>Toxicology Books,Toxicology Books,3920_3203859,0.0,3
3920_3203859_8156936,Books>Medical Books>Tropical Medicine Books,Tropical Medicine Books,3920_3203859,0.0,3
3920_3203859_8989398,Books>Medical Books>Urology Books,Urology Books,3920_3203859,0.0,3
3920_3203859_9673778,Books>Medical Books>Veterinary Medicine Books,Veterinary Medicine Books,3920_3203859,0.0,3
3920_7458265,Books>Mother's Day Books,Mother's Day Books,3920,5.0,2
3920_7458265_7962176,Books>Mother's Day Books>Mother's Day Children's Books,Mother's Day Children's Books,3920_7458265,0.0,3
3920_7458265_3158552,Books>Mother's Day Books>Mother's Day Cookbooks,Mother's Day Cookbooks,3920_7458265,0.0,3
3920_7458265_3551722,Books>Mother's Day Books>Mother's Day Crafts & Hobbies Books,Mother's Day Crafts & Hobbies Books,3920_7458265,0.0,3
3920_7458265_5685062,Books>Mother's Day Books>Mother's Day Gift Guide Books,Mother's Day Gift Guide Books,3920_7458265,0.0,3
3920_7458265_8021836,Books>Mother's Day Books>Mother's Day Literature & Fiction Books,Mother's Day Literature & Fiction Books,3920_7458265,0.0,3
3920_9993203,Books>Overwatch Books,Overwatch Books,3920,0.0,2
3920_582348,Books>Parenting & Family Books,Parenting & Family Books,3920,4.0,2
3920_582348_583261,Books>Parenting & Family Books>General,General,3920_582348,0.0,3
3920_582348_583264,Books>Parenting & Family Books>Infants & Toddlers,Infants & Toddlers,3920_582348,0.0,3
3920_582348_583270,Books>Parenting & Family Books>Parenting,Parenting,3920_582348,0.0,3
3920_582348_583275,Books>Parenting & Family Books>Potty Training,Potty Training,3920_582348,0.0,3
3920_7051956,Books>Philosophy Books,Philosophy Books,3920,26.0,2
3920_7051956_4867966,Books>Philosophy Books>Aesthetics Philosophy Books,Aesthetics Philosophy Books,3920_7051956,0.0,3
3920_7051956_7796757,Books>Philosophy Books>Buddhist Philosophy Books,Buddhist Philosophy Books,3920_7051956,0.0,3
3920_7051956_2262040,Books>Philosophy Books>Criticism Philosophy Books,Criticism Philosophy Books,3920_7051956,0.0,3
3920_7051956_2067881,Books>Philosophy Books>Eastern Philosophy Books,Eastern Philosophy Books,3920_7051956,0.0,3
3920_7051956_3616952,Books>Philosophy Books>Epistemology Philosophy Books,Epistemology Philosophy Books,3920_7051956,0.0,3
3920_7051956_5777695,Books>Philosophy Books>Essays on Philosophy Books,Essays on Philosophy Books,3920_7051956,0.0,3
3920_7051956_2457681,Books>Philosophy Books>Ethics & Moral Philosophy Books,Ethics & Moral Philosophy Books,3920_7051956,0.0,3
3920_7051956_3997939,Books>Philosophy Books>Free Will & Determinism Philosophy Books,Free Will & Determinism Philosophy Books,3920_7051956,0.0,3
3920_7051956_5081049,Books>Philosophy Books>General Philosophy Books,General Philosophy Books,3920_7051956,0.0,3
3920_7051956_1639814,Books>Philosophy Books>Good & Evil Philosophy Books,Good & Evil Philosophy Books,3920_7051956,0.0,3
3920_7051956_2199463,Books>Philosophy Books>Hermeneutics Philosophy Books,Hermeneutics Philosophy Books,3920_7051956,0.0,3
3920_7051956_3188005,Books>Philosophy Books>Hindu Philosophy Books,Hindu Philosophy Books,3920_7051956,0.0,3
3920_7051956_5755650,Books>Philosophy Books>History & Surveys Philosophy Books,History & Surveys Philosophy Books,3920_7051956,0.0,3
3920_7051956_7898550,Books>Philosophy Books>Individual Philosophers Books,Individual Philosophers Books,3920_7051956,0.0,3
3920_7051956_2286266,Books>Philosophy Books>Language Philosophy Books,Language Philosophy Books,3920_7051956,0.0,3
3920_7051956_6567351,Books>Philosophy Books>Logic Philosophy Books,Logic Philosophy Books,3920_7051956,0.0,3
3920_7051956_5186445,Books>Philosophy Books>Metaphysics Philosophy Books,Metaphysics Philosophy Books,3920_7051956,0.0,3
3920_7051956_1613290,Books>Philosophy Books>Methodology Philosophy Books,Methodology Philosophy Books,3920_7051956,0.0,3
3920_7051956_9666075,Books>Philosophy Books>Mind & Body Philosophy Books,Mind & Body Philosophy Books,3920_7051956,0.0,3
3920_7051956_8829549,Books>Philosophy Books>Movements in Philosophy Books,Movements in Philosophy Books,3920_7051956,0.0,3
3920_7051956_9788554,Books>Philosophy Books>Philosophy Reference Books,Philosophy Reference Books,3920_7051956,0.0,3
3920_7051956_6993798,Books>Philosophy Books>Political Philosophy Books,Political Philosophy Books,3920_7051956,0.0,3
3920_7051956_2439979,Books>Philosophy Books>Religious Philosophy Books,Religious Philosophy Books,3920_7051956,0.0,3
3920_7051956_5464314,Books>Philosophy Books>Social Philosophy Books,Social Philosophy Books,3920_7051956,0.0,3
3920_7051956_5880412,Books>Philosophy Books>Taoist Philosophy Books,Taoist Philosophy Books,3920_7051956,0.0,3
3920_7051956_2491740,Books>Philosophy Books>Zen Philosophy Books,Zen Philosophy Books,3920_7051956,0.0,3
3920_5764957,Books>Political Books,Political Books,3920,38.0,2
3920_5764957_5236963,Books>Political Books>American Government Political Books,American Government Political Books,3920_5764957,0.0,3
3920_5764957_1435784,Books>Political Books>Censorship Political Books,Censorship Political Books,3920_5764957,0.0,3
3920_5764957_7322117,Books>Political Books>Civics & Citizenship Political Books,Civics & Citizenship Political Books,3920_5764957,0.0,3
3920_5764957_4003633,Books>Political Books>Civil Rights Political Books,Civil Rights Political Books,3920_5764957,0.0,3
3920_5764957_7782115,Books>Political Books>Colonialism & Post-Colonialism Political Books,Colonialism & Post-Colonialism Political Books,3920_5764957,0.0,3
3920_5764957_4182048,Books>Political Books>Commentary & Opinion Political Books,Commentary & Opinion Political Books,3920_5764957,0.0,3
3920_5764957_3027898,Books>Political Books>Comparative Politics Books,Comparative Politics Books,3920_5764957,0.0,3
3920_5764957_8570013,Books>Political Books>Constitution Political Books,Constitution Political Books,3920_5764957,0.0,3
3920_5764957_9490264,Books>Political Books>Corruption & Misconduct Political Books,Corruption & Misconduct Political Books,3920_5764957,0.0,3
3920_5764957_2194732,Books>Political Books>General Political Books,General Political Books,3920_5764957,0.0,3
3920_5764957_5501550,Books>Political Books>Genocide & War Crimes Political Books,Genocide & War Crimes Political Books,3920_5764957,0.0,3
3920_5764957_4043485,Books>Political Books>Geopolitics Books,Geopolitics Books,3920_5764957,0.0,3
3920_5764957_2432084,Books>Political Books>Globalization Political Books,Globalization Political Books,3920_5764957,0.0,3
3920_5764957_9452901,Books>Political Books>Human Rights Political Books,Human Rights Political Books,3920_5764957,0.0,3
3920_5764957_6590008,Books>Political Books>Imperialism Political Books,Imperialism Political Books,3920_5764957,0.0,3
3920_5764957_1737276,Books>Political Books>Intelligence & Espionage Political Books,Intelligence & Espionage Political Books,3920_5764957,0.0,3
3920_5764957_2991207,Books>Political Books>Intergovernmental Organizations Political Books,Intergovernmental Organizations Political Books,3920_5764957,0.0,3
3920_5764957_6017130,Books>Political Books>International Relations Political Books,International Relations Political Books,3920_5764957,0.0,3
3920_5764957_5266553,Books>Political Books>Labor & Industrial Relations Political Books,Labor & Industrial Relations Political Books,3920_5764957,0.0,3
3920_5764957_7245926,Books>Political Books>Law Enforcement Political Books,Law Enforcement Political Books,3920_5764957,0.0,3
3920_5764957_1957164,Books>Political Books>NGOs Political Books,NGOs Political Books,3920_5764957,0.0,3
3920_5764957_1782358,Books>Political Books>Peace Political Books,Peace Political Books,3920_5764957,0.0,3
3920_5764957_5242276,Books>Political Books>Political Economy Books,Political Economy Books,3920_5764957,0.0,3
3920_5764957_9801849,Books>Political Books>Political Essay Books,Political Essay Books,3920_5764957,0.0,3
3920_5764957_7828159,Books>Political Books>Political Freedom Books,Political Freedom Books,3920_5764957,0.0,3
3920_5764957_5362619,Books>Political Books>Political History & Theory Books,Political History & Theory Books,3920_5764957,0.0,3
3920_5764957_5916221,Books>Political Books>Political Ideology Books,Political Ideology Books,3920_5764957,0.0,3
3920_5764957_4935333,Books>Political Books>Political Privacy & Surveillance Books,Political Privacy & Surveillance Books,3920_5764957,0.0,3
3920_5764957_5741142,Books>Political Books>Political Process Books,Political Process Books,3920_5764957,0.0,3
3920_5764957_9082027,Books>Political Books>Political Reference Books,Political Reference Books,3920_5764957,0.0,3
3920_5764957_8383231,Books>Political Books>Propaganda Political Books,Propaganda Political Books,3920_5764957,0.0,3
3920_5764957_3069376,Books>Political Books>Public Affairs & Administration Political Books,Public Affairs & Administration Political Books,3920_5764957,0.0,3
3920_5764957_4155418,Books>Political Books>Public Policy Political Books,Public Policy Political Books,3920_5764957,0.0,3
3920_5764957_5404186,Books>Political Books>Security in Politics Books,Security in Politics Books,3920_5764957,0.0,3
3920_5764957_3181715,Books>Political Books>Terrorism Political Books,Terrorism Political Books,3920_5764957,0.0,3
3920_5764957_6426191,Books>Political Books>Utopias Political Books,Utopias Political Books,3920_5764957,0.0,3
3920_5764957_6192983,Books>Political Books>Women in Politics Books,Women in Politics Books,3920_5764957,0.0,3
3920_5764957_4546754,Books>Political Books>World Political Books,World Political Books,3920_5764957,0.0,3
3920_5867480,Books>Pride Month Books,Pride Month Books,3920,0.0,2
3920_2761424,Books>Psychology & Social Science Books,Psychology & Social Science Books,3920,2.0,2
3920_2761424_3385531,Books>Psychology & Social Science Books>Psychology Books,Psychology Books,3920_2761424,0.0,3
3920_2761424_8176770,Books>Psychology & Social Science Books>Social Science Books,Social Science Books,3920_2761424,0.0,3
3920_3943378,Books>Reference Books,Reference Books,3920,25.0,2
3920_3943378_4465219,Books>Reference Books>Almanac Reference Books,Almanac Reference Books,3920_3943378,0.0,3
3920_3943378_8919293,Books>Reference Books>Atlases, Gazetteers & Maps,Atlases, Gazetteers & Maps,3920_3943378,0.0,3
3920_3943378_7604517,Books>Reference Books>Bibliographies & Indexes,Bibliographies & Indexes,3920_3943378,0.0,3
3920_3943378_5167039,Books>Reference Books>Catalogs,Catalogs,3920_3943378,0.0,3
3920_3943378_6663860,Books>Reference Books>Consumer Guides,Consumer Guides,3920_3943378,0.0,3
3920_3943378_5263191,Books>Reference Books>Curiosities & Wonders Books,Curiosities & Wonders Books,3920_3943378,0.0,3
3920_3943378_1379446,Books>Reference Books>Dictionaries,Dictionaries,3920_3943378,0.0,3
3920_3943378_9175855,Books>Reference Books>Directories,Directories,3920_3943378,0.0,3
3920_3943378_5857592,Books>Reference Books>Encyclopedias,Encyclopedias,3920_3943378,0.0,3
3920_3943378_4361536,Books>Reference Books>Etiquette Reference Books,Etiquette Reference Books,3920_3943378,0.0,3
3920_3943378_1932665,Books>Reference Books>Event Planning Reference Books,Event Planning Reference Books,3920_3943378,0.0,3
3920_3943378_1892531,Books>Reference Books>Genealogy & Heraldry Reference Books,Genealogy & Heraldry Reference Books,3920_3943378,0.0,3
3920_3943378_9779861,Books>Reference Books>General Reference Books,General Reference Books,3920_3943378,0.0,3
3920_3943378_3086205,Books>Reference Books>Handbooks & Manuals,Handbooks & Manuals,3920_3943378,0.0,3
3920_3943378_2708953,Books>Reference Books>Personal & Practical Guides,Personal & Practical Guides,3920_3943378,0.0,3
3920_3943378_2795579,Books>Reference Books>Questions & Answers Reference Books,Questions & Answers Reference Books,3920_3943378,0.0,3
3920_3943378_4327544,Books>Reference Books>Quotations Reference Books,Quotations Reference Books,3920_3943378,0.0,3
3920_3943378_2665166,Books>Reference Books>Research Reference Books,Research Reference Books,3920_3943378,0.0,3
3920_3943378_2858834,Books>Reference Books>Survival & Emergency Preparedness Reference Books,Survival & Emergency Preparedness Reference Books,3920_3943378,0.0,3
3920_3943378_2559151,Books>Reference Books>Thesauruses,Thesauruses,3920_3943378,0.0,3
3920_3943378_4098597,Books>Reference Books>Trivia Reference Books,Trivia Reference Books,3920_3943378,0.0,3
3920_3943378_9108457,Books>Reference Books>Weddings Reference Books,Weddings Reference Books,3920_3943378,0.0,3
3920_3943378_5509813,Books>Reference Books>Word Lists Reference Books,Word Lists Reference Books,3920_3943378,0.0,3
3920_3943378_2781513,Books>Reference Books>Writing Skills Reference Books,Writing Skills Reference Books,3920_3943378,0.0,3
3920_3943378_7746301,Books>Reference Books>Yearbooks & Annuals,Yearbooks & Annuals,3920_3943378,0.0,3
3920_582055,Books>Religion & Religious Studies,Religion & Religious Studies,3920,0.0,2
3920_1987289,Books>Religion & Spirituality Books,Religion & Spirituality Books,3920,4.0,2
3920_1987289_582374,Books>Religion & Spirituality Books>Christian Books & Bibles,Christian Books & Bibles,3920_1987289,0.0,3
3920_1987289_5383544,Books>Religion & Spirituality Books>New Age & Spirituality,New Age & Spirituality,3920_1987289,0.0,3
3920_1987289_582055,Books>Religion & Spirituality Books>Religion & Religious Studies,Religion & Religious Studies,3920_1987289,0.0,3
3920_1987289_1946456,Books>Religion & Spirituality Books>Tarot Cards & Books,Tarot Cards & Books,3920_1987289,0.0,3
3920_8529612,Books>Science & Nature Books,Science & Nature Books,3920,2.0,2
3920_8529612_4668181,Books>Science & Nature Books>Nature Books,Nature Books,3920_8529612,0.0,3
3920_8529612_1841429,Books>Science & Nature Books>Science Books,Science Books,3920_8529612,0.0,3
3920_5642757,Books>Self-Help Books,Self-Help Books,3920,31.0,2
3920_5642757_4272716,Books>Self-Help Books>Abuse Self-Help Books,Abuse Self-Help Books,3920_5642757,0.0,3
3920_5642757_1364364,Books>Self-Help Books>Adult Children of Substance Abusers Self-Help Books,Adult Children of Substance Abusers Self-Help Books,3920_5642757,0.0,3
3920_5642757_5142687,Books>Self-Help Books>Affirmations Self-Help Books,Affirmations Self-Help Books,3920_5642757,0.0,3
3920_5642757_3327756,Books>Self-Help Books>Aging Self-Help Books,Aging Self-Help Books,3920_5642757,0.0,3
3920_5642757_4582997,Books>Self-Help Books>Anxieties & Phobias Self-Help Books,Anxieties & Phobias Self-Help Books,3920_5642757,0.0,3
3920_5642757_8770071,Books>Self-Help Books>Codependency Self-Help Books,Codependency Self-Help Books,3920_5642757,0.0,3
3920_5642757_7069650,Books>Self-Help Books>Communication & Social Skills Self-Help Books,Communication & Social Skills Self-Help Books,3920_5642757,0.0,3
3920_5642757_3814104,Books>Self-Help Books>Compulsive Behavior Self-Help Books,Compulsive Behavior Self-Help Books,3920_5642757,0.0,3
3920_5642757_2160430,Books>Self-Help Books>Creativity Self-Help Books,Creativity Self-Help Books,3920_5642757,0.0,3
3920_5642757_2529234,Books>Self-Help Books>Death, Grief & Bereavement Self-Help Books,Death, Grief & Bereavement Self-Help Books,3920_5642757,0.0,3
3920_5642757_5185959,Books>Self-Help Books>Dreams Self-Help Books,Dreams Self-Help Books,3920_5642757,0.0,3
3920_5642757_2249759,Books>Self-Help Books>Eating Disorders & Body Image Self-Help Books,Eating Disorders & Body Image Self-Help Books,3920_5642757,0.0,3
3920_5642757_1355183,Books>Self-Help Books>Emotions Self-Help Books,Emotions Self-Help Books,3920_5642757,0.0,3
3920_5642757_6055772,Books>Self-Help Books>Family & Relationships Self-Help Books,Family & Relationships Self-Help Books,3920_5642757,0.0,3
3920_5642757_2722640,Books>Self-Help Books>Fashion & Style Self-Help Books,Fashion & Style Self-Help Books,3920_5642757,0.0,3
3920_5642757_4404259,Books>Self-Help Books>General Self-Help Books,General Self-Help Books,3920_5642757,0.0,3
3920_5642757_9944604,Books>Self-Help Books>Green Lifestyle Self-Help Books,Green Lifestyle Self-Help Books,3920_5642757,0.0,3
3920_5642757_4671737,Books>Self-Help Books>Handwriting Analysis Self-Help Books,Handwriting Analysis Self-Help Books,3920_5642757,0.0,3
3920_5642757_5948378,Books>Self-Help Books>Journaling Self-Help Books,Journaling Self-Help Books,3920_5642757,0.0,3
3920_5642757_6027702,Books>Self-Help Books>Meditations Self-Help Books,Meditations Self-Help Books,3920_5642757,0.0,3
3920_5642757_8597698,Books>Self-Help Books>Mood Disorders Self-Help Books,Mood Disorders Self-Help Books,3920_5642757,0.0,3
3920_5642757_5080634,Books>Self-Help Books>Motivational & Inspirational Self-Help Books,Motivational & Inspirational Self-Help Books,3920_5642757,0.0,3
3920_5642757_6954620,Books>Self-Help Books>Neuro-Linguistic Programming Self-Help Books,Neuro-Linguistic Programming Self-Help Books,3920_5642757,0.0,3
3920_5642757_9479316,Books>Self-Help Books>Personal Growth Self-Help Books,Personal Growth Self-Help Books,3920_5642757,0.0,3
3920_5642757_9180842,Books>Self-Help Books>Post-Traumatic Stress Disorder Self-Help Books,Post-Traumatic Stress Disorder Self-Help Books,3920_5642757,0.0,3
3920_5642757_7964109,Books>Self-Help Books>Self-Hypnosis Self-Help Books,Self-Hypnosis Self-Help Books,3920_5642757,0.0,3
3920_5642757_8917040,Books>Self-Help Books>Self-Management Self-Help Books,Self-Management Self-Help Books,3920_5642757,0.0,3
3920_5642757_7838853,Books>Self-Help Books>Sexual Instruction Self-Help Books,Sexual Instruction Self-Help Books,3920_5642757,0.0,3
3920_5642757_5131864,Books>Self-Help Books>Spiritual Self-Help Books,Spiritual Self-Help Books,3920_5642757,0.0,3
3920_5642757_5797218,Books>Self-Help Books>Substance Abuse & Addictions Self-Help Books,Substance Abuse & Addictions Self-Help Books,3920_5642757,0.0,3
3920_5642757_7779346,Books>Self-Help Books>Twelve-Step Programs Self-Help Books,Twelve-Step Programs Self-Help Books,3920_5642757,0.0,3
3920_6409103,Books>Sell Your Textbooks,Sell Your Textbooks,3920,0.0,2
3920_8924365,Books>Sports & Outdoor Books,Sports & Outdoor Books,3920,77.0,2
3920_8924365_4578382,Books>Sports & Outdoor Books>Air Sports Books,Air Sports Books,3920_8924365,0.0,3
3920_8924365_9898813,Books>Sports & Outdoor Books>Archery Books,Archery Books,3920_8924365,0.0,3
3920_8924365_4967252,Books>Sports & Outdoor Books>Baseball Books,Baseball Books,3920_8924365,0.0,3
3920_8924365_6103525,Books>Sports & Outdoor Books>Basketball,Basketball,3920_8924365,0.0,3
3920_8924365_8815190,Books>Sports & Outdoor Books>Boating Books,Boating Books,3920_8924365,0.0,3
3920_8924365_5322640,Books>Sports & Outdoor Books>Bodybuilding & Weight Training Books,Bodybuilding & Weight Training Books,3920_8924365,0.0,3
3920_8924365_5209640,Books>Sports & Outdoor Books>Bowling Books,Bowling Books,3920_8924365,0.0,3
3920_8924365_5959544,Books>Sports & Outdoor Books>Boxing Books,Boxing Books,3920_8924365,0.0,3
3920_8924365_4687389,Books>Sports & Outdoor Books>Camping,Camping,3920_8924365,0.0,3
3920_8924365_7772572,Books>Sports & Outdoor Books>Canoeing Books,Canoeing Books,3920_8924365,0.0,3
3920_8924365_8927422,Books>Sports & Outdoor Books>Caving,Caving,3920_8924365,0.0,3
3920_8924365_6501137,Books>Sports & Outdoor Books>Cheerleading Books,Cheerleading Books,3920_8924365,0.0,3
3920_8924365_3989037,Books>Sports & Outdoor Books>Children's & Youth Sports Books,Children's & Youth Sports Books,3920_8924365,0.0,3
3920_8924365_7030830,Books>Sports & Outdoor Books>Coaching,Coaching,3920_8924365,0.0,3
3920_8924365_3038048,Books>Sports & Outdoor Books>Cricket Books,Cricket Books,3920_8924365,0.0,3
3920_8924365_4743149,Books>Sports & Outdoor Books>Cycling Books,Cycling Books,3920_8924365,0.0,3
3920_8924365_2405784,Books>Sports & Outdoor Books>Disability Sports Books,Disability Sports Books,3920_8924365,0.0,3
3920_8924365_4335691,Books>Sports & Outdoor Books>Dog Racing,Dog Racing,3920_8924365,0.0,3
3920_8924365_8319845,Books>Sports & Outdoor Books>Equestrian,Equestrian,3920_8924365,0.0,3
3920_8924365_6421453,Books>Sports & Outdoor Books>Essays,Essays,3920_8924365,0.0,3
3920_8924365_2932446,Books>Sports & Outdoor Books>Extreme Sports,Extreme Sports,3920_8924365,0.0,3
3920_8924365_4095579,Books>Sports & Outdoor Books>Fencing Books,Fencing Books,3920_8924365,0.0,3
3920_8924365_7085833,Books>Sports & Outdoor Books>Field Hockey,Field Hockey,3920_8924365,0.0,3
3920_8924365_6559952,Books>Sports & Outdoor Books>Fishing Books,Fishing Books,3920_8924365,0.0,3
3920_8924365_3429158,Books>Sports & Outdoor Books>Football Books,Football Books,3920_8924365,0.0,3
3920_8924365_9630595,Books>Sports & Outdoor Books>General Sports Books,General Sports Books,3920_8924365,0.0,3
3920_8924365_7826008,Books>Sports & Outdoor Books>Golf Books,Golf Books,3920_8924365,0.0,3
3920_8924365_8357598,Books>Sports & Outdoor Books>Gymnastics Books,Gymnastics Books,3920_8924365,0.0,3
3920_8924365_4407304,Books>Sports & Outdoor Books>Hiking,Hiking,3920_8924365,0.0,3
3920_8924365_6474089,Books>Sports & Outdoor Books>Hockey Books,Hockey Books,3920_8924365,0.0,3
3920_8924365_2878223,Books>Sports & Outdoor Books>Horse Racing Books,Horse Racing Books,3920_8924365,0.0,3
3920_8924365_3281365,Books>Sports & Outdoor Books>Hunting Books,Hunting Books,3920_8924365,0.0,3
3920_8924365_4429765,Books>Sports & Outdoor Books>Ice & Figure Skating Books,Ice & Figure Skating Books,3920_8924365,0.0,3
3920_8924365_2827450,Books>Sports & Outdoor Books>Juggling Books,Juggling Books,3920_8924365,0.0,3
3920_8924365_3593867,Books>Sports & Outdoor Books>Kayaking,Kayaking,3920_8924365,0.0,3
3920_8924365_2914436,Books>Sports & Outdoor Books>Lacrosse Books,Lacrosse Books,3920_8924365,0.0,3
3920_8924365_2592467,Books>Sports & Outdoor Books>Martial Arts & Self-Defense Books,Martial Arts & Self-Defense Books,3920_8924365,0.0,3
3920_8924365_9280061,Books>Sports & Outdoor Books>Motor Sports Books,Motor Sports Books,3920_8924365,0.0,3
3920_8924365_5890355,Books>Sports & Outdoor Books>Mountaineering,Mountaineering,3920_8924365,0.0,3
3920_8924365_8515730,Books>Sports & Outdoor Books>Olympics & Paralympics Books,Olympics & Paralympics Books,3920_8924365,0.0,3
3920_8924365_2317585,Books>Sports & Outdoor Books>Outdoor Skills,Outdoor Skills,3920_8924365,0.0,3
3920_8924365_4599456,Books>Sports & Outdoor Books>Polo Books,Polo Books,3920_8924365,0.0,3
3920_8924365_6930604,Books>Sports & Outdoor Books>Pool, Billiards & Snooker,Pool, Billiards & Snooker,3920_8924365,0.0,3
3920_8924365_5423925,Books>Sports & Outdoor Books>Racket Sports,Racket Sports,3920_8924365,0.0,3
3920_8924365_5318913,Books>Sports & Outdoor Books>Racquetball Books,Racquetball Books,3920_8924365,0.0,3
3920_8924365_5245374,Books>Sports & Outdoor Books>Rodeos,Rodeos,3920_8924365,0.0,3
3920_8924365_5541986,Books>Sports & Outdoor Books>Roller & In-Line Skating Books,Roller & In-Line Skating Books,3920_8924365,0.0,3
3920_8924365_3317374,Books>Sports & Outdoor Books>Rugby,Rugby,3920_8924365,0.0,3
3920_8924365_9797615,Books>Sports & Outdoor Books>Running & Jogging,Running & Jogging,3920_8924365,0.0,3
3920_8924365_9513349,Books>Sports & Outdoor Books>Sailing Books,Sailing Books,3920_8924365,0.0,3
